service_id,booking_id,service_name,quantity,service_price
15827,BKG019488,Room Service Package,1,800
15828,BKG019489,Airport Transfer,1,500
15829,BKG019489,Early Check-in,1,400
15830,BKG019490,Early Check-in,1,400
15831,BKG019494,Laundry Service,1,150
15832,BKG019495,Early Check-in,1,400
15833,BKG019496,Early Check-in,1,400
15834,BKG019496,Room Service Package,1,800
15835,BKG019497,Breakfast Add-on,1,250
15836,BKG019499,Breakfast Add-on,1,250
15837,BKG019500,Spa Session,1,1200
15838,BKG019500,Early Check-in,1,400
15839,BKG019500,Room Service Package,1,800
15840,BKG019503,Breakfast Add-on,1,250
15841,BKG019510,Breakfast Add-on,1,250
15842,BKG019510,Room Service Package,1,800
15843,BKG019511,Early Check-in,1,400
15844,BKG019511,Room Service Package,1,800
15845,BKG019512,Airport Transfer,1,500
15846,BKG019512,Spa Session,1,1200
15847,BKG019512,Late Checkout,1,500
15848,BKG019513,Airport Transfer,1,500
15849,BKG019513,Laundry Service,1,150
15850,BKG019514,Breakfast Add-on,1,250
15851,BKG019514,Early Check-in,1,400
15852,BKG019515,Spa Session,1,1200
15853,BKG019517,Spa Session,1,1200
15854,BKG019517,Late Checkout,1,500
15855,BKG019517,Swimming Pool Access,1,300
15856,BKG019518,Late Checkout,1,500
15857,BKG019518,Room Service Package,1,800
15858,BKG019519,Breakfast Add-on,1,250
15859,BKG019523,Spa Session,1,1200
15860,BKG019524,Airport Transfer,1,500
15861,BKG019524,Breakfast Add-on,1,250
15862,BKG019524,Early Check-in,1,400
15863,BKG019527,Airport Transfer,1,500
15864,BKG019527,Breakfast Add-on,1,250
15865,BKG019528,Airport Transfer,1,500
15866,BKG019528,Room Service Package,1,800
15867,BKG019529,Breakfast Add-on,1,250
15868,BKG019529,Early Check-in,1,400
15869,BKG019530,Breakfast Add-on,1,250
15870,BKG019531,Early Check-in,1,400
15871,BKG019533,Spa Session,1,1200
15872,BKG019534,Breakfast Add-on,1,250
15873,BKG019534,Room Service Package,1,800
15874,BKG019537,Room Service Package,1,800
15875,BKG019538,Spa Session,1,1200
15876,BKG019540,Laundry Service,1,150
15877,BKG019541,Airport Transfer,1,500
15878,BKG019541,Spa Session,1,1200
15879,BKG019542,Spa Session,1,1200
15880,BKG019542,Late Checkout,1,500
15881,BKG019542,Early Check-in,1,400
15882,BKG019545,Early Check-in,1,400
15883,BKG019546,Breakfast Add-on,1,250
15884,BKG019547,Breakfast Add-on,1,250
15885,BKG019548,Airport Transfer,1,500
15886,BKG019548,Late Checkout,1,500
15887,BKG019551,Airport Transfer,1,500
15888,BKG019551,Breakfast Add-on,1,250
15889,BKG019552,Swimming Pool Access,1,300
15890,BKG019554,Airport Transfer,1,500
15891,BKG019554,Late Checkout,1,500
15892,BKG019557,Airport Transfer,1,500
15893,BKG019558,Spa Session,1,1200
15894,BKG019558,Early Check-in,1,400
15895,BKG019559,Room Service Package,1,800
15896,BKG019562,Spa Session,1,1200
15897,BKG019562,Late Checkout,1,500
15898,BKG019562,Early Check-in,1,400
15899,BKG019563,Room Service Package,1,800
15900,BKG019565,Early Check-in,1,400
15901,BKG019565,Swimming Pool Access,1,300
15902,BKG019567,Swimming Pool Access,1,300
15903,BKG019574,Airport Transfer,1,500
15904,BKG019574,Early Check-in,1,400
15905,BKG019576,Airport Transfer,1,500
15906,BKG019576,Breakfast Add-on,1,250
15907,BKG019576,Spa Session,1,1200
15908,BKG019577,Spa Session,1,1200
15909,BKG019584,Breakfast Add-on,1,250
15910,BKG019586,Spa Session,1,1200
15911,BKG019587,Airport Transfer,1,500
15912,BKG019587,Spa Session,1,1200
15913,BKG019589,Airport Transfer,1,500
15914,BKG019590,Airport Transfer,1,500
15915,BKG019590,Spa Session,1,1200
15916,BKG019592,Airport Transfer,1,500
15917,BKG019594,Airport Transfer,1,500
15918,BKG019600,Late Checkout,1,500
15919,BKG019604,Spa Session,1,1200
15920,BKG019606,Spa Session,1,1200
15921,BKG019606,Swimming Pool Access,1,300
15922,BKG019607,Breakfast Add-on,1,250
15923,BKG019607,Spa Session,1,1200
15924,BKG019609,Breakfast Add-on,1,250
15925,BKG019610,Room Service Package,1,800
15926,BKG019610,Swimming Pool Access,1,300
15927,BKG019611,Airport Transfer,1,500
15928,BKG019612,Airport Transfer,1,500
15929,BKG019612,Early Check-in,1,400
15930,BKG019612,Room Service Package,1,800
15931,BKG019614,Breakfast Add-on,1,250
15932,BKG019614,Room Service Package,1,800
15933,BKG019615,Room Service Package,1,800
15934,BKG019616,Early Check-in,1,400
15935,BKG019616,Room Service Package,1,800
15936,BKG019617,Breakfast Add-on,1,250
15937,BKG019618,Late Checkout,1,500
15938,BKG019619,Spa Session,1,1200
15939,BKG019620,Breakfast Add-on,1,250
15940,BKG019620,Late Checkout,1,500
15941,BKG019620,Room Service Package,1,800
15942,BKG019621,Spa Session,1,1200
15943,BKG019622,Breakfast Add-on,1,250
15944,BKG019624,Breakfast Add-on,1,250
15945,BKG019625,Late Checkout,1,500
15946,BKG019625,Room Service Package,1,800
15947,BKG019626,Airport Transfer,1,500
15948,BKG019626,Breakfast Add-on,1,250
15949,BKG019627,Breakfast Add-on,1,250
15950,BKG019629,Breakfast Add-on,1,250
15951,BKG019631,Breakfast Add-on,1,250
15952,BKG019632,Airport Transfer,1,500
15953,BKG019633,Airport Transfer,1,500
15954,BKG019633,Spa Session,1,1200
15955,BKG019636,Early Check-in,1,400
15956,BKG019637,Swimming Pool Access,1,300
15957,BKG019638,Breakfast Add-on,1,250
15958,BKG019638,Swimming Pool Access,1,300
15959,BKG019639,Room Service Package,1,800
15960,BKG019640,Spa Session,1,1200
15961,BKG019643,Breakfast Add-on,1,250
15962,BKG019643,Early Check-in,1,400
15963,BKG019644,Room Service Package,1,800
15964,BKG019651,Breakfast Add-on,1,250
15965,BKG019651,Spa Session,1,1200
15966,BKG019652,Airport Transfer,1,500
15967,BKG019653,Room Service Package,1,800
15968,BKG019655,Room Service Package,1,800
15969,BKG019657,Early Check-in,1,400
15970,BKG019659,Breakfast Add-on,1,250
15971,BKG019660,Spa Session,1,1200
15972,BKG019661,Early Check-in,1,400
15973,BKG019662,Spa Session,1,1200
15974,BKG019662,Room Service Package,1,800
15975,BKG019663,Swimming Pool Access,1,300
15976,BKG019665,Breakfast Add-on,1,250
15977,BKG019668,Breakfast Add-on,1,250
15978,BKG019669,Swimming Pool Access,1,300
15979,BKG019670,Spa Session,1,1200
15980,BKG019671,Breakfast Add-on,1,250
15981,BKG019671,Late Checkout,1,500
15982,BKG019672,Airport Transfer,1,500
15983,BKG019672,Early Check-in,1,400
15984,BKG019676,Laundry Service,1,150
15985,BKG019677,Airport Transfer,1,500
15986,BKG019678,Breakfast Add-on,1,250
15987,BKG019678,Room Service Package,1,800
15988,BKG019678,Laundry Service,1,150
15989,BKG019679,Airport Transfer,1,500
15990,BKG019679,Breakfast Add-on,1,250
15991,BKG019682,Breakfast Add-on,1,250
15992,BKG019685,Room Service Package,1,800
15993,BKG019687,Breakfast Add-on,1,250
15994,BKG019687,Swimming Pool Access,1,300
15995,BKG019688,Breakfast Add-on,1,250
15996,BKG019690,Room Service Package,1,800
15997,BKG019694,Breakfast Add-on,1,250
15998,BKG019694,Room Service Package,1,800
15999,BKG019695,Spa Session,1,1200
16000,BKG019699,Swimming Pool Access,1,300
16001,BKG019700,Spa Session,1,1200
16002,BKG019700,Room Service Package,1,800
16003,BKG019706,Swimming Pool Access,1,300
16004,BKG019707,Breakfast Add-on,1,250
16005,BKG019707,Room Service Package,1,800
16006,BKG019709,Room Service Package,1,800
16007,BKG019709,Laundry Service,1,150
16008,BKG019710,Breakfast Add-on,1,250
16009,BKG019710,Room Service Package,1,800
16010,BKG019712,Spa Session,1,1200
16011,BKG019714,Spa Session,1,1200
16012,BKG019716,Breakfast Add-on,1,250
16013,BKG019716,Early Check-in,1,400
16014,BKG019718,Spa Session,1,1200
16015,BKG019722,Breakfast Add-on,1,250
16016,BKG019722,Swimming Pool Access,1,300
16017,BKG019724,Airport Transfer,1,500
16018,BKG019724,Breakfast Add-on,1,250
16019,BKG019725,Airport Transfer,1,500
16020,BKG019725,Late Checkout,1,500
16021,BKG019728,Airport Transfer,1,500
16022,BKG019728,Swimming Pool Access,1,300
16023,BKG019732,Airport Transfer,1,500
16024,BKG019732,Breakfast Add-on,1,250
16025,BKG019734,Late Checkout,1,500
16026,BKG019736,Breakfast Add-on,1,250
16027,BKG019737,Breakfast Add-on,1,250
16028,BKG019737,Early Check-in,1,400
16029,BKG019738,Airport Transfer,1,500
16030,BKG019738,Laundry Service,1,150
16031,BKG019741,Breakfast Add-on,1,250
16032,BKG019742,Spa Session,1,1200
16033,BKG019743,Late Checkout,1,500
16034,BKG019744,Room Service Package,1,800
16035,BKG019745,Spa Session,1,1200
16036,BKG019746,Airport Transfer,1,500
16037,BKG019748,Airport Transfer,1,500
16038,BKG019748,Room Service Package,1,800
16039,BKG019750,Breakfast Add-on,1,250
16040,BKG019751,Late Checkout,1,500
16041,BKG019752,Breakfast Add-on,1,250
16042,BKG019752,Early Check-in,1,400
16043,BKG019753,Breakfast Add-on,1,250
16044,BKG019754,Early Check-in,1,400
16045,BKG019756,Airport Transfer,1,500
16046,BKG019757,Airport Transfer,1,500
16047,BKG019757,Early Check-in,1,400
16048,BKG019759,Spa Session,1,1200
16049,BKG019762,Breakfast Add-on,1,250
16050,BKG019763,Late Checkout,1,500
16051,BKG019764,Room Service Package,1,800
16052,BKG019764,Swimming Pool Access,1,300
16053,BKG019765,Spa Session,1,1200
16054,BKG019765,Laundry Service,1,150
16055,BKG019766,Late Checkout,1,500
16056,BKG019768,Room Service Package,1,800
16057,BKG019769,Late Checkout,1,500
16058,BKG019771,Airport Transfer,1,500
16059,BKG019771,Room Service Package,1,800
16060,BKG019772,Swimming Pool Access,1,300
16061,BKG019773,Late Checkout,1,500
16062,BKG019774,Spa Session,1,1200
16063,BKG019775,Airport Transfer,1,500
16064,BKG019775,Early Check-in,1,400
16065,BKG019778,Breakfast Add-on,1,250
16066,BKG019778,Spa Session,1,1200
16067,BKG019778,Late Checkout,1,500
16068,BKG019781,Airport Transfer,1,500
16069,BKG019781,Early Check-in,1,400
16070,BKG019782,Early Check-in,1,400
16071,BKG019784,Airport Transfer,1,500
16072,BKG019784,Breakfast Add-on,1,250
16073,BKG019786,Breakfast Add-on,1,250
16074,BKG019789,Early Check-in,1,400
16075,BKG019789,Room Service Package,1,800
16076,BKG019793,Late Checkout,1,500
16077,BKG019794,Airport Transfer,1,500
16078,BKG019794,Breakfast Add-on,1,250
16079,BKG019794,Spa Session,1,1200
16080,BKG019795,Airport Transfer,1,500
16081,BKG019798,Early Check-in,1,400
16082,BKG019799,Airport Transfer,1,500
16083,BKG019800,Airport Transfer,1,500
16084,BKG019800,Late Checkout,1,500
16085,BKG019801,Airport Transfer,1,500
16086,BKG019801,Spa Session,1,1200
16087,BKG019801,Early Check-in,1,400
16088,BKG019802,Swimming Pool Access,1,300
16089,BKG019803,Airport Transfer,1,500
16090,BKG019803,Breakfast Add-on,1,250
16091,BKG019804,Late Checkout,1,500
16092,BKG019805,Airport Transfer,1,500
16093,BKG019806,Spa Session,1,1200
16094,BKG019806,Room Service Package,1,800
16095,BKG019807,Spa Session,1,1200
16096,BKG019811,Breakfast Add-on,1,250
16097,BKG019811,Late Checkout,1,500
16098,BKG019811,Room Service Package,1,800
16099,BKG019811,Laundry Service,1,150
16100,BKG019812,Late Checkout,1,500
16101,BKG019813,Early Check-in,1,400
16102,BKG019813,Room Service Package,1,800
16103,BKG019817,Airport Transfer,1,500
16104,BKG019820,Late Checkout,1,500
16105,BKG019821,Spa Session,1,1200
16106,BKG019821,Late Checkout,1,500
16107,BKG019822,Early Check-in,1,400
16108,BKG019823,Room Service Package,1,800
16109,BKG019825,Spa Session,1,1200
16110,BKG019826,Breakfast Add-on,1,250
16111,BKG019827,Breakfast Add-on,1,250
16112,BKG019828,Late Checkout,1,500
16113,BKG019830,Airport Transfer,1,500
16114,BKG019830,Early Check-in,1,400
16115,BKG019831,Room Service Package,1,800
16116,BKG019832,Breakfast Add-on,1,250
16117,BKG019836,Room Service Package,1,800
16118,BKG019844,Airport Transfer,1,500
16119,BKG019848,Late Checkout,1,500
16120,BKG019849,Spa Session,1,1200
16121,BKG019855,Laundry Service,1,150
16122,BKG019857,Airport Transfer,1,500
16123,BKG019857,Early Check-in,1,400
16124,BKG019858,Airport Transfer,1,500
16125,BKG019858,Breakfast Add-on,1,250
16126,BKG019858,Laundry Service,1,150
16127,BKG019863,Airport Transfer,1,500
16128,BKG019863,Breakfast Add-on,1,250
16129,BKG019863,Early Check-in,1,400
16130,BKG019863,Swimming Pool Access,1,300
16131,BKG019865,Early Check-in,1,400
16132,BKG019867,Late Checkout,1,500
16133,BKG019868,Swimming Pool Access,1,300
16134,BKG019869,Airport Transfer,1,500
16135,BKG019877,Breakfast Add-on,1,250
16136,BKG019877,Spa Session,1,1200
16137,BKG019878,Room Service Package,1,800
16138,BKG019880,Airport Transfer,1,500
16139,BKG019880,Spa Session,1,1200
16140,BKG019881,Laundry Service,1,150
16141,BKG019882,Breakfast Add-on,1,250
16142,BKG019882,Spa Session,1,1200
16143,BKG019882,Room Service Package,1,800
16144,BKG019882,Swimming Pool Access,1,300
16145,BKG019883,Airport Transfer,1,500
16146,BKG019885,Swimming Pool Access,1,300
16147,BKG019886,Spa Session,1,1200
16148,BKG019888,Airport Transfer,1,500
16149,BKG019890,Airport Transfer,1,500
16150,BKG019890,Room Service Package,1,800
16151,BKG019890,Laundry Service,1,150
16152,BKG019891,Breakfast Add-on,1,250
16153,BKG019894,Early Check-in,1,400
16154,BKG019894,Swimming Pool Access,1,300
16155,BKG019895,Early Check-in,1,400
16156,BKG019895,Room Service Package,1,800
16157,BKG019896,Room Service Package,1,800
16158,BKG019897,Airport Transfer,1,500
16159,BKG019897,Room Service Package,1,800
16160,BKG019897,Laundry Service,1,150
16161,BKG019898,Swimming Pool Access,1,300
16162,BKG019901,Spa Session,1,1200
16163,BKG019902,Breakfast Add-on,1,250
16164,BKG019904,Breakfast Add-on,1,250
16165,BKG019905,Airport Transfer,1,500
16166,BKG019906,Airport Transfer,1,500
16167,BKG019907,Room Service Package,1,800
16168,BKG019907,Laundry Service,1,150
16169,BKG019908,Breakfast Add-on,1,250
16170,BKG019908,Spa Session,1,1200
16171,BKG019910,Breakfast Add-on,1,250
16172,BKG019911,Airport Transfer,1,500
16173,BKG019911,Room Service Package,1,800
16174,BKG019913,Spa Session,1,1200
16175,BKG019914,Late Checkout,1,500
16176,BKG019915,Late Checkout,1,500
16177,BKG019917,Spa Session,1,1200
16178,BKG019921,Late Checkout,1,500
16179,BKG019922,Swimming Pool Access,1,300
16180,BKG019922,Laundry Service,1,150
16181,BKG019923,Breakfast Add-on,1,250
16182,BKG019930,Early Check-in,1,400
16183,BKG019931,Airport Transfer,1,500
16184,BKG019931,Breakfast Add-on,1,250
16185,BKG019931,Spa Session,1,1200
16186,BKG019932,Breakfast Add-on,1,250
16187,BKG019932,Swimming Pool Access,1,300
16188,BKG019933,Spa Session,1,1200
16189,BKG019935,Early Check-in,1,400
16190,BKG019938,Breakfast Add-on,1,250
16191,BKG019940,Breakfast Add-on,1,250
16192,BKG019940,Late Checkout,1,500
16193,BKG019943,Airport Transfer,1,500
16194,BKG019944,Airport Transfer,1,500
16195,BKG019946,Spa Session,1,1200
16196,BKG019947,Spa Session,1,1200
16197,BKG019947,Room Service Package,1,800
16198,BKG019948,Airport Transfer,1,500
16199,BKG019949,Breakfast Add-on,1,250
16200,BKG019951,Late Checkout,1,500
16201,BKG019954,Airport Transfer,1,500
16202,BKG019954,Room Service Package,1,800
16203,BKG019954,Swimming Pool Access,1,300
16204,BKG019955,Airport Transfer,1,500
16205,BKG019955,Spa Session,1,1200
16206,BKG019955,Early Check-in,1,400
16207,BKG019956,Airport Transfer,1,500
16208,BKG019956,Swimming Pool Access,1,300
16209,BKG019958,Airport Transfer,1,500
16210,BKG019959,Airport Transfer,1,500
16211,BKG019959,Breakfast Add-on,1,250
16212,BKG019960,Airport Transfer,1,500
16213,BKG019960,Breakfast Add-on,1,250
16214,BKG019960,Room Service Package,1,800
16215,BKG019961,Breakfast Add-on,1,250
16216,BKG019961,Spa Session,1,1200
16217,BKG019962,Airport Transfer,1,500
16218,BKG019962,Breakfast Add-on,1,250
16219,BKG019966,Airport Transfer,1,500
16220,BKG019966,Room Service Package,1,800
16221,BKG019967,Airport Transfer,1,500
16222,BKG019968,Room Service Package,1,800
16223,BKG019971,Airport Transfer,1,500
16224,BKG019974,Breakfast Add-on,1,250
16225,BKG019976,Breakfast Add-on,1,250
16226,BKG019977,Spa Session,1,1200
16227,BKG019978,Late Checkout,1,500
16228,BKG019979,Late Checkout,1,500
16229,BKG019980,Spa Session,1,1200
16230,BKG019981,Airport Transfer,1,500
16231,BKG019981,Late Checkout,1,500
16232,BKG019984,Late Checkout,1,500
16233,BKG019985,Airport Transfer,1,500
16234,BKG019985,Late Checkout,1,500
16235,BKG019986,Early Check-in,1,400
16236,BKG019990,Spa Session,1,1200
16237,BKG019990,Late Checkout,1,500
16238,BKG019990,Early Check-in,1,400
16239,BKG019993,Breakfast Add-on,1,250
16240,BKG019993,Late Checkout,1,500
16241,BKG019994,Breakfast Add-on,1,250
16242,BKG019994,Spa Session,1,1200
16243,BKG019995,Spa Session,1,1200
16244,BKG019996,Spa Session,1,1200
16245,BKG020001,Breakfast Add-on,1,250
16246,BKG020002,Airport Transfer,1,500
16247,BKG020002,Breakfast Add-on,1,250
16248,BKG020002,Spa Session,1,1200
16249,BKG020002,Late Checkout,1,500
16250,BKG020002,Early Check-in,1,400
16251,BKG020004,Breakfast Add-on,1,250
16252,BKG020005,Breakfast Add-on,1,250
16253,BKG020008,Airport Transfer,1,500
16254,BKG020009,Airport Transfer,1,500
16255,BKG020010,Airport Transfer,1,500
16256,BKG020010,Room Service Package,1,800
16257,BKG020013,Airport Transfer,1,500
16258,BKG020015,Airport Transfer,1,500
16259,BKG020016,Spa Session,1,1200
16260,BKG020018,Early Check-in,1,400
16261,BKG020018,Room Service Package,1,800
16262,BKG020019,Early Check-in,1,400
16263,BKG020019,Room Service Package,1,800
16264,BKG020021,Airport Transfer,1,500
16265,BKG020021,Breakfast Add-on,1,250
16266,BKG020021,Swimming Pool Access,1,300
16267,BKG020024,Spa Session,1,1200
16268,BKG020025,Breakfast Add-on,1,250
16269,BKG020025,Late Checkout,1,500
16270,BKG020025,Room Service Package,1,800
16271,BKG020028,Room Service Package,1,800
16272,BKG020031,Early Check-in,1,400
16273,BKG020031,Room Service Package,1,800
16274,BKG020034,Spa Session,1,1200
16275,BKG020041,Breakfast Add-on,1,250
16276,BKG020043,Room Service Package,1,800
16277,BKG020044,Spa Session,1,1200
16278,BKG020045,Room Service Package,1,800
16279,BKG020046,Swimming Pool Access,1,300
16280,BKG020047,Breakfast Add-on,1,250
16281,BKG020048,Breakfast Add-on,1,250
16282,BKG020049,Breakfast Add-on,1,250
16283,BKG020050,Early Check-in,1,400
16284,BKG020050,Swimming Pool Access,1,300
16285,BKG020051,Early Check-in,1,400
16286,BKG020051,Laundry Service,1,150
16287,BKG020053,Early Check-in,1,400
16288,BKG020057,Airport Transfer,1,500
16289,BKG020059,Room Service Package,1,800
16290,BKG020061,Early Check-in,1,400
16291,BKG020062,Airport Transfer,1,500
16292,BKG020062,Spa Session,1,1200
16293,BKG020062,Swimming Pool Access,1,300
16294,BKG020063,Spa Session,1,1200
16295,BKG020067,Breakfast Add-on,1,250
16296,BKG020069,Room Service Package,1,800
16297,BKG020070,Breakfast Add-on,1,250
16298,BKG020071,Late Checkout,1,500
16299,BKG020072,Airport Transfer,1,500
16300,BKG020073,Spa Session,1,1200
16301,BKG020075,Airport Transfer,1,500
16302,BKG020075,Breakfast Add-on,1,250
16303,BKG020075,Spa Session,1,1200
16304,BKG020076,Breakfast Add-on,1,250
16305,BKG020077,Airport Transfer,1,500
16306,BKG020078,Laundry Service,1,150
16307,BKG020081,Early Check-in,1,400
16308,BKG020081,Room Service Package,1,800
16309,BKG020081,Swimming Pool Access,1,300
16310,BKG020083,Early Check-in,1,400
16311,BKG020083,Room Service Package,1,800
16312,BKG020084,Breakfast Add-on,1,250
16313,BKG020084,Swimming Pool Access,1,300
16314,BKG020085,Early Check-in,1,400
16315,BKG020087,Airport Transfer,1,500
16316,BKG020087,Room Service Package,1,800
16317,BKG020091,Late Checkout,1,500
16318,BKG020092,Spa Session,1,1200
16319,BKG020092,Swimming Pool Access,1,300
16320,BKG020094,Breakfast Add-on,1,250
16321,BKG020094,Room Service Package,1,800
16322,BKG020095,Breakfast Add-on,1,250
16323,BKG020095,Room Service Package,1,800
16324,BKG020096,Breakfast Add-on,1,250
16325,BKG020096,Late Checkout,1,500
16326,BKG020098,Airport Transfer,1,500
16327,BKG020101,Breakfast Add-on,1,250
16328,BKG020102,Breakfast Add-on,1,250
16329,BKG020102,Swimming Pool Access,1,300
16330,BKG020103,Swimming Pool Access,1,300
16331,BKG020104,Spa Session,1,1200
16332,BKG020104,Swimming Pool Access,1,300
16333,BKG020106,Airport Transfer,1,500
16334,BKG020106,Breakfast Add-on,1,250
16335,BKG020106,Early Check-in,1,400
16336,BKG020107,Early Check-in,1,400
16337,BKG020109,Airport Transfer,1,500
16338,BKG020110,Breakfast Add-on,1,250
16339,BKG020110,Spa Session,1,1200
16340,BKG020111,Breakfast Add-on,1,250
16341,BKG020117,Late Checkout,1,500
16342,BKG020117,Early Check-in,1,400
16343,BKG020118,Breakfast Add-on,1,250
16344,BKG020120,Spa Session,1,1200
16345,BKG020123,Spa Session,1,1200
16346,BKG020123,Early Check-in,1,400
16347,BKG020126,Breakfast Add-on,1,250
16348,BKG020127,Breakfast Add-on,1,250
16349,BKG020127,Spa Session,1,1200
16350,BKG020128,Airport Transfer,1,500
16351,BKG020128,Spa Session,1,1200
16352,BKG020128,Late Checkout,1,500
16353,BKG020129,Airport Transfer,1,500
16354,BKG020129,Laundry Service,1,150
16355,BKG020136,Breakfast Add-on,1,250
16356,BKG020136,Late Checkout,1,500
16357,BKG020138,Room Service Package,1,800
16358,BKG020140,Breakfast Add-on,1,250
16359,BKG020140,Late Checkout,1,500
16360,BKG020141,Breakfast Add-on,1,250
16361,BKG020141,Early Check-in,1,400
16362,BKG020141,Room Service Package,1,800
16363,BKG020142,Breakfast Add-on,1,250
16364,BKG020143,Late Checkout,1,500
16365,BKG020143,Early Check-in,1,400
16366,BKG020144,Late Checkout,1,500
16367,BKG020145,Breakfast Add-on,1,250
16368,BKG020146,Airport Transfer,1,500
16369,BKG020147,Early Check-in,1,400
16370,BKG020147,Room Service Package,1,800
16371,BKG020149,Breakfast Add-on,1,250
16372,BKG020149,Spa Session,1,1200
16373,BKG020150,Laundry Service,1,150
16374,BKG020151,Late Checkout,1,500
16375,BKG020152,Early Check-in,1,400
16376,BKG020157,Airport Transfer,1,500
16377,BKG020157,Breakfast Add-on,1,250
16378,BKG020157,Late Checkout,1,500
16379,BKG020158,Late Checkout,1,500
16380,BKG020160,Airport Transfer,1,500
16381,BKG020160,Early Check-in,1,400
16382,BKG020160,Room Service Package,1,800
16383,BKG020162,Late Checkout,1,500
16384,BKG020164,Breakfast Add-on,1,250
16385,BKG020165,Breakfast Add-on,1,250
16386,BKG020165,Early Check-in,1,400
16387,BKG020166,Breakfast Add-on,1,250
16388,BKG020166,Early Check-in,1,400
16389,BKG020167,Room Service Package,1,800
16390,BKG020168,Airport Transfer,1,500
16391,BKG020169,Late Checkout,1,500
16392,BKG020169,Swimming Pool Access,1,300
16393,BKG020172,Airport Transfer,1,500
16394,BKG020172,Breakfast Add-on,1,250
16395,BKG020174,Room Service Package,1,800
16396,BKG020176,Room Service Package,1,800
16397,BKG020176,Swimming Pool Access,1,300
16398,BKG020178,Breakfast Add-on,1,250
16399,BKG020180,Spa Session,1,1200
16400,BKG020184,Swimming Pool Access,1,300
16401,BKG020185,Early Check-in,1,400
16402,BKG020187,Airport Transfer,1,500
16403,BKG020187,Breakfast Add-on,1,250
16404,BKG020187,Late Checkout,1,500
16405,BKG020188,Spa Session,1,1200
16406,BKG020190,Early Check-in,1,400
16407,BKG020191,Breakfast Add-on,1,250
16408,BKG020192,Airport Transfer,1,500
16409,BKG020192,Laundry Service,1,150
16410,BKG020193,Breakfast Add-on,1,250
16411,BKG020195,Airport Transfer,1,500
16412,BKG020195,Breakfast Add-on,1,250
16413,BKG020195,Spa Session,1,1200
16414,BKG020195,Late Checkout,1,500
16415,BKG020196,Spa Session,1,1200
16416,BKG020197,Breakfast Add-on,1,250
16417,BKG020202,Breakfast Add-on,1,250
16418,BKG020203,Breakfast Add-on,1,250
16419,BKG020204,Room Service Package,1,800
16420,BKG020207,Early Check-in,1,400
16421,BKG020208,Airport Transfer,1,500
16422,BKG020210,Early Check-in,1,400
16423,BKG020211,Airport Transfer,1,500
16424,BKG020211,Spa Session,1,1200
16425,BKG020217,Room Service Package,1,800
16426,BKG020218,Breakfast Add-on,1,250
16427,BKG020222,Room Service Package,1,800
16428,BKG020223,Late Checkout,1,500
16429,BKG020225,Spa Session,1,1200
16430,BKG020226,Room Service Package,1,800
16431,BKG020227,Breakfast Add-on,1,250
16432,BKG020227,Spa Session,1,1200
16433,BKG020227,Late Checkout,1,500
16434,BKG020227,Room Service Package,1,800
16435,BKG020228,Late Checkout,1,500
16436,BKG020228,Early Check-in,1,400
16437,BKG020229,Swimming Pool Access,1,300
16438,BKG020230,Airport Transfer,1,500
16439,BKG020232,Airport Transfer,1,500
16440,BKG020232,Spa Session,1,1200
16441,BKG020232,Room Service Package,1,800
16442,BKG020234,Spa Session,1,1200
16443,BKG020234,Early Check-in,1,400
16444,BKG020237,Spa Session,1,1200
16445,BKG020240,Late Checkout,1,500
16446,BKG020241,Early Check-in,1,400
16447,BKG020248,Airport Transfer,1,500
16448,BKG020248,Breakfast Add-on,1,250
16449,BKG020249,Swimming Pool Access,1,300
16450,BKG020250,Breakfast Add-on,1,250
16451,BKG020251,Airport Transfer,1,500
16452,BKG020251,Breakfast Add-on,1,250
16453,BKG020253,Breakfast Add-on,1,250
16454,BKG020253,Spa Session,1,1200
16455,BKG020254,Spa Session,1,1200
16456,BKG020254,Early Check-in,1,400
16457,BKG020254,Room Service Package,1,800
16458,BKG020256,Early Check-in,1,400
16459,BKG020257,Room Service Package,1,800
16460,BKG020260,Spa Session,1,1200
16461,BKG020260,Late Checkout,1,500
16462,BKG020263,Breakfast Add-on,1,250
16463,BKG020265,Airport Transfer,1,500
16464,BKG020265,Late Checkout,1,500
16465,BKG020265,Early Check-in,1,400
16466,BKG020265,Swimming Pool Access,1,300
16467,BKG020268,Spa Session,1,1200
16468,BKG020268,Early Check-in,1,400
16469,BKG020269,Room Service Package,1,800
16470,BKG020270,Spa Session,1,1200
16471,BKG020274,Airport Transfer,1,500
16472,BKG020276,Breakfast Add-on,1,250
16473,BKG020276,Laundry Service,1,150
16474,BKG020279,Breakfast Add-on,1,250
16475,BKG020280,Airport Transfer,1,500
16476,BKG020281,Room Service Package,1,800
16477,BKG020283,Early Check-in,1,400
16478,BKG020288,Breakfast Add-on,1,250
16479,BKG020290,Airport Transfer,1,500
16480,BKG020291,Room Service Package,1,800
16481,BKG020293,Spa Session,1,1200
16482,BKG020293,Early Check-in,1,400
16483,BKG020294,Late Checkout,1,500
16484,BKG020294,Room Service Package,1,800
16485,BKG020296,Breakfast Add-on,1,250
16486,BKG020297,Room Service Package,1,800
16487,BKG020297,Laundry Service,1,150
16488,BKG020301,Airport Transfer,1,500
16489,BKG020301,Spa Session,1,1200
16490,BKG020302,Room Service Package,1,800
16491,BKG020305,Swimming Pool Access,1,300
